,ID,Is_It_Dog?,Type_of_Object,Hour,Num_of_Retweet,Num_of_Favorite
0,666020888022790149,1,0,22.0,532.0,2535.0
1,666029285002620928,1,0,23.0,48.0,132.0
2,666033412701032449,1,0,23.0,47.0,128.0
3,666044226329800704,1,0,0.0,147.0,311.0
4,666049248165822465,1,0,0.0,41.0,111.0
5,666050758794694657,1,0,0.0,60.0,136.0
6,666051853826850816,0,0,0.0,879.0,1253.0
7,666055525042405380,1,0,0.0,261.0,448.0
8,666057090499244032,0,0,0.0,146.0,304.0
9,666058600524156928,1,0,1.0,61.0,115.0
10,666063827256086533,1,0,1.0,232.0,496.0
11,666071193221509120,1,0,1.0,67.0,154.0
12,666073100786774016,1,0,1.0,174.0,335.0
13,666082916733198337,1,0,2.0,47.0,121.0
14,666094000022159362,1,0,3.0,79.0,169.0
15,666099513787052032,1,0,3.0,73.0,164.0
16,666102155909144576,1,0,3.0,16.0,81.0
17,666104133288665088,0,0,4.0,6871.0,14765.0
18,666268910803644416,0,0,14.0,37.0,108.0
19,666273097616637952,1,0,15.0,82.0,184.0
20,666287406224695296,1,0,16.0,71.0,152.0
21,666293911632134144,0,0,16.0,368.0,522.0
22,666337882303524864,0,0,19.0,96.0,204.0
23,666345417576210432,1,0,20.0,146.0,307.0
24,666353288456101888,1,0,20.0,77.0,229.0
25,666362758909284353,0,0,21.0,595.0,804.0
26,666373753744588802,1,0,21.0,100.0,194.0
27,666396247373291520,1,0,23.0,92.0,172.0
28,666407126856765440,1,0,0.0,44.0,113.0
29,666411507551481857,0,0,0.0,339.0,459.0
30,666418789513326592,1,0,0.0,48.0,129.0
31,666421158376562688,1,0,1.0,118.0,327.0
32,666428276349472768,1,0,1.0,90.0,171.0
33,666430724426358785,0,0,1.0,204.0,330.0
34,666435652385423360,1,0,2.0,54.0,170.0
35,666437273139982337,1,0,2.0,52.0,131.0
36,666447344410484738,1,0,2.0,23.0,107.0
37,666454714377183233,1,0,3.0,223.0,545.0
38,666644823164719104,1,0,15.0,88.0,238.0
39,666649482315059201,1,0,16.0,608.0,923.0
40,666691418707132416,1,0,18.0,51.0,196.0
41,666701168228331520,1,0,19.0,234.0,449.0
42,666739327293083650,1,0,22.0,71.0,244.0
43,666776908487630848,0,0,0.0,186.0,368.0
44,666781792255496192,1,0,0.0,211.0,404.0
45,666786068205871104,0,0,1.0,521.0,800.0
46,666804364988780544,1,0,2.0,95.0,250.0
47,666817836334096384,1,0,3.0,267.0,540.0
48,666826780179869698,1,0,3.0,105.0,266.0
49,666835007768551424,1,0,4.0,83.0,222.0
50,666837028449972224,0,0,4.0,584.0,857.0
51,666983947667116034,0,0,14.0,1040.0,2679.0
52,666996132027977728,0,0,15.0,102.0,258.0
53,667012601033924608,0,0,16.0,237.0,471.0
54,667044094246576128,1,0,18.0,54.0,198.0
55,667062181243039745,1,0,19.0,57.0,227.0
56,667065535570550784,0,0,19.0,51.0,175.0
57,667073648344346624,1,0,20.0,134.0,425.0
58,667090893657276420,1,0,21.0,132.0,349.0
59,667119796878725120,1,0,23.0,135.0,346.0
60,667138269671505920,1,0,0.0,2387.0,4851.0
61,667152164079423490,1,0,1.0,18285.0,49720.0
62,667160273090932737,1,0,1.0,66.0,268.0
63,667165590075940865,1,0,2.0,1241.0,2819.0
64,667171260800061440,1,0,2.0,97.0,235.0
65,667174963120574464,1,0,2.0,88.0,262.0
66,667176164155375616,1,0,3.0,484.0,640.0
67,667177989038297088,1,0,3.0,58.0,200.0
68,667182792070062081,1,0,3.0,6618.0,15075.0
69,667188689915760640,0,0,3.0,449.0,784.0
70,667192066997374976,1,0,4.0,115.0,414.0
71,667200525029539841,1,0,4.0,282.0,658.0
72,667211855547486208,1,0,5.0,258.0,516.0
73,667369227918143488,0,0,15.0,173.0,385.0
74,667393430834667520,1,0,17.0,60.0,211.0
75,667405339315146752,1,0,18.0,234.0,489.0
76,667435689202614272,1,0,20.0,89.0,326.0
77,667437278097252352,0,0,20.0,257.0,483.0
78,667443425659232256,0,0,20.0,620.0,833.0
79,667453023279554560,1,0,21.0,96.0,327.0
80,667455448082227200,1,0,21.0,66.0,203.0
81,667470559035432960,1,0,22.0,102.0,273.0
82,667491009379606528,1,0,23.0,242.0,559.0
83,667495797102141441,1,0,0.0,294.0,565.0
84,667502640335572993,1,0,0.0,231.0,563.0
85,667509364010450944,1,0,1.0,2272.0,7148.0
86,667517642048163840,1,0,1.0,203.0,389.0
87,667524857454854144,0,0,2.0,1198.0,1798.0
88,667530908589760512,1,0,2.0,264.0,501.0
89,667534815156183040,1,0,2.0,576.0,866.0
90,667538891197542400,1,0,3.0,72.0,220.0
91,667544320556335104,1,0,3.0,568.0,917.0
92,667546741521195010,1,0,3.0,138.0,355.0
93,667549055577362432,0,0,3.0,2454.0,6138.0
94,667550882905632768,0,,9.720160481444333,2766.753259779338,8895.725677031094
95,667550904950915073,0,,9.720160481444333,2766.753259779338,8895.725677031094
96,667724302356258817,0,0,15.0,341.0,517.0
97,667728196545200128,1,0,15.0,162.0,398.0
98,667766675769573376,0,0,18.0,243.0,476.0
99,667773195014021121,1,0,18.0,61.0,243.0
100,667782464991965184,0,0,19.0,261.0,434.0
101,667793409583771648,1,0,19.0,358.0,736.0
102,667801013445750784,1,0,20.0,101.0,346.0
103,667806454573760512,0,0,20.0,535.0,1111.0
104,667832474953625600,1,0,22.0,68.0,303.0
105,667861340749471744,1,0,0.0,86.0,253.0
106,667866724293877760,0,0,0.0,1110.0,3172.0
107,667873844930215936,0,0,1.0,440.0,667.0
108,667878741721415682,0,0,1.0,127.0,409.0
109,667885044254572545,1,0,1.0,530.0,868.0
110,667886921285246976,1,0,2.0,1180.0,2011.0
111,667902449697558528,1,0,3.0,396.0,905.0
112,667911425562669056,0,0,3.0,329.0,523.0
113,667915453470232577,0,0,4.0,59.0,222.0
114,667924896115245057,1,0,4.0,119.0,318.0
115,667937095915278337,0,0,5.0,866.0,1356.0
116,668113020489474048,1,0,17.0,265.0,709.0
117,668142349051129856,0,0,19.0,306.0,592.0
118,668154635664932864,0,0,19.0,336.0,522.0
119,668171859951755264,1,0,20.0,208.0,525.0
120,668190681446379520,1,0,22.0,210.0,696.0
121,668204964695683073,1,0,23.0,206.0,586.0
122,668221241640230912,1,0,0.0,215.0,537.0
123,668226093875376128,0,0,0.0,115.0,323.0
124,668237644992782336,1,0,1.0,3100.0,6614.0
125,668248472370458624,1,0,2.0,523.0,1056.0
126,668256321989451776,0,0,2.0,667.0,1385.0
127,668268907921326080,1,0,3.0,261.0,592.0
128,668274247790391296,1,0,3.0,248.0,886.0
129,668286279830867968,1,0,4.0,149.0,535.0
130,668291999406125056,0,0,4.0,34.0,264.0
131,668297328638447616,0,0,5.0,319.0,656.0
132,668466899341221888,0,0,16.0,560.0,936.0
133,668480044826800133,0,0,17.0,162.0,491.0
134,668484198282485761,1,0,17.0,253.0,453.0
135,668496999348633600,1,0,18.0,146.0,436.0
136,668507509523615744,1,0,19.0,116.0,345.0
137,668528771708952576,1,0,20.0,242.0,496.0
138,668537837512433665,1,0,21.0,79.0,265.0
139,668542336805281792,1,0,21.0,231.0,497.0
140,668544745690562560,0,0,21.0,250.0,561.0
141,668567822092664832,1,0,23.0,62.0,265.0
142,668614819948453888,0,0,2.0,341.0,654.0
143,668620235289837568,0,0,2.0,45.0,211.0
144,668623201287675904,1,0,2.0,851.0,1551.0
145,668625577880875008,0,0,3.0,140.0,417.0
146,668627278264475648,1,0,3.0,123.0,341.0
147,668631377374486528,1,0,3.0,349.0,763.0
148,668633411083464705,1,0,3.0,1788.0,3024.0
149,668636665813057536,1,0,3.0,528.0,1114.0
150,668641109086707712,0,0,4.0,573.0,1145.0
151,668643542311546881,0,0,4.0,576.0,939.0
152,668645506898350081,0,0,4.0,588.0,962.0
153,668655139528511488,1,0,4.0,233.0,562.0
154,668779399630725120,1,0,13.0,409.0,749.0
155,668815180734689280,1,0,15.0,291.0,610.0
156,668826086256599040,1,0,16.0,150.0,467.0
157,668852170888998912,1,0,18.0,184.0,479.0
158,668872652652679168,0,0,19.0,322.0,566.0
159,668892474547511297,1,0,20.0,164.0,422.0
160,668902994700836864,1,0,21.0,107.0,338.0
161,668932921458302977,1,0,23.0,63.0,284.0
162,668955713004314625,1,0,0.0,77.0,300.0
163,668960084974809088,0,0,1.0,263.0,757.0
164,668975677807423489,1,0,2.0,641.0,1386.0
165,668979806671884288,1,0,2.0,382.0,842.0
166,668981893510119424,0,0,2.0,340.0,573.0
167,668986018524233728,0,0,2.0,183.0,578.0
168,668988183816871936,0,0,3.0,516.0,961.0
169,668989615043424256,1,0,3.0,356.0,726.0
170,668992363537309700,0,0,3.0,381.0,802.0
171,668994913074286592,0,0,3.0,254.0,468.0
172,669000397445533696,1,0,3.0,6965.0,22118.0
173,669006782128353280,1,0,4.0,269.0,610.0
174,669015743032369152,0,0,4.0,403.0,785.0
175,669037058363662336,1,0,6.0,336.0,698.0
176,669203728096960512,1,0,17.0,522.0,1074.0
177,669214165781868544,0,0,18.0,183.0,468.0
178,669216679721873412,1,0,18.0,422.0,958.0
179,669324657376567296,0,0,1.0,223.0,525.0
180,669327207240699904,1,0,1.0,127.0,610.0
181,669328503091937280,1,0,1.0,452.0,1081.0
182,669351434509529089,0,0,3.0,207.0,474.0
183,669353438988365824,0,0,3.0,281.0,687.0
184,669354382627049472,1,0,3.0,1390.0,2889.0
185,669359674819481600,1,0,3.0,134.0,390.0
186,669363888236994561,1,0,3.0,252.0,669.0
187,669367896104181761,1,0,4.0,172.0,485.0
188,669371483794317312,1,0,4.0,196.0,524.0
189,669375718304980992,1,0,4.0,792.0,1425.0
190,669393256313184256,1,0,5.0,83.0,383.0
191,669564461267722241,1,0,17.0,133.0,413.0
192,669567591774625800,1,0,17.0,61.0,248.0
193,669571471778410496,0,0,17.0,1085.0,1684.0
194,669573570759163904,1,0,17.0,156.0,467.0
195,669583744538451968,0,0,18.0,1017.0,1587.0
196,669597912108789760,1,0,19.0,163.0,550.0
197,669603084620980224,1,0,19.0,401.0,1006.0
198,669625907762618368,0,0,21.0,1963.0,3769.0
199,669661792646373376,0,0,23.0,482.0,860.0
200,669680153564442624,1,0,0.0,311.0,712.0
201,669682095984410625,0,0,1.0,146.0,375.0
202,669683899023405056,1,0,1.0,119.0,412.0
203,669749430875258880,0,0,5.0,71.0,289.0
204,669753178989142016,1,0,5.0,431.0,858.0
205,669923323644657664,0,0,16.0,64.0,250.0
206,669926384437997569,1,0,17.0,115.0,400.0
207,669942763794931712,1,0,18.0,183.0,536.0
208,669970042633789440,1,0,20.0,65.0,317.0
209,669972011175813120,0,0,20.0,175.0,471.0
210,669993076832759809,0,0,21.0,92.0,344.0
211,670003130994700288,1,0,22.0,100.0,352.0
212,670037189829525505,0,0,0.0,306.0,625.0
213,670040295598354432,0,0,0.0,118.0,801.0
214,670046952931721218,1,0,1.0,191.0,684.0
215,670055038660800512,0,0,1.0,357.0,716.0
216,670061506722140161,1,0,2.0,373.0,822.0
217,670069087419133954,0,0,2.0,278.0,676.0
218,670073503555706880,1,0,2.0,874.0,1674.0
219,670079681849372674,0,0,3.0,1373.0,2390.0
220,670086499208155136,1,0,3.0,275.0,740.0
221,670093938074779648,1,0,4.0,365.0,1106.0
222,670290420111441920,1,0,17.0,315.0,750.0
223,670303360680108032,1,0,18.0,151.0,452.0
224,670319130621435904,1,0,19.0,1359.0,4110.0
225,670338931251150849,1,0,20.0,122.0,451.0
226,670361874861563904,0,0,22.0,71.0,344.0
227,670374371102445568,1,0,22.0,295.0,785.0
228,670385711116361728,1,0,23.0,234.0,593.0
229,670403879788544000,1,0,0.0,173.0,460.0
230,670408998013820928,0,0,1.0,249.0,600.0
231,670411370698022913,1,0,1.0,991.0,2176.0
232,670417414769758208,0,0,1.0,350.0,604.0
233,670420569653809152,0,0,1.0,342.0,668.0
234,670421925039075328,1,0,2.0,709.0,1415.0
235,670427002554466305,0,0,2.0,179.0,551.0
236,670428280563085312,1,0,2.0,694.0,1484.0
237,670433248821026816,0,0,2.0,122.0,345.0
238,670434127938719744,0,0,2.0,708.0,1501.0
239,670435821946826752,0,0,2.0,570.0,1127.0
240,670442337873600512,1,0,3.0,213.0,690.0
241,670444955656130560,1,0,3.0,2153.0,7120.0
242,670449342516494336,0,0,3.0,729.0,1264.0
243,670452855871037440,0,0,4.0,225.0,580.0
244,670465786746662913,0,0,4.0,608.0,1048.0
245,670468609693655041,0,0,5.0,90.0,375.0
246,670474236058800128,0,0,5.0,835.0,1635.0
247,670668383499735048,0,0,18.0,5537.0,11452.0
248,670676092097810432,1,0,18.0,45.0,267.0
249,670679630144274432,1,0,19.0,315.0,799.0
250,670691627984359425,1,0,19.0,266.0,632.0
251,670704688707301377,1,0,20.0,405.0,814.0
252,670717338665226240,1,0,21.0,547.0,1301.0
253,670727704916926465,0,0,22.0,403.0,887.0
254,670733412878163972,0,0,22.0,558.0,1030.0
255,670755717859713024,1,0,0.0,123.0,475.0
256,670764103623966721,1,0,0.0,466.0,1154.0
257,670778058496974848,1,0,1.0,77.0,345.0
258,670780561024270336,1,0,1.0,317.0,831.0
259,670782429121134593,1,0,1.0,863.0,1691.0
260,670783437142401025,0,0,1.0,431.0,872.0
261,670786190031921152,0,0,2.0,218.0,640.0
262,670789397210615808,1,0,2.0,255.0,700.0
263,670792680469889025,0,0,2.0,298.0,889.0
264,670797304698376195,1,0,2.0,262.0,780.0
265,670803562457407488,1,0,3.0,95.0,362.0
266,670804601705242624,1,0,3.0,1035.0,2098.0
267,670807719151067136,1,0,3.0,546.0,1234.0
268,670811965569282048,1,0,3.0,295.0,1202.0
269,670815497391357952,1,0,4.0,1708.0,3410.0
270,670822709593571328,0,0,4.0,105.0,647.0
271,670823764196741120,1,0,4.0,205.0,824.0
272,670826280409919488,0,0,4.0,4485.0,5961.0
273,670832455012716544,1,0,5.0,242.0,780.0
274,670833812859932673,1,0,5.0,135.0,474.0
275,670838202509447168,0,0,5.0,758.0,1189.0
276,670840546554966016,1,0,5.0,213.0,634.0
277,670842764863651840,0,0,5.0,4324.0,7989.0
278,670995969505435648,1,0,16.0,317.0,1175.0
279,671109016219725825,1,0,23.0,478.0,1225.0
280,671115716440031232,1,0,23.0,842.0,1436.0
281,671122204919246848,0,0,0.0,2763.0,3729.0
282,671134062904504320,1,0,1.0,212.0,796.0
283,671138694582165504,1,0,1.0,448.0,996.0
284,671141549288370177,0,0,1.0,713.0,1246.0
285,671147085991960577,1,0,2.0,254.0,713.0
286,671151324042559489,1,0,2.0,166.0,714.0
287,671154572044468225,1,0,2.0,241.0,769.0
288,671159727754231808,0,0,2.0,89.0,401.0
289,671163268581498880,0,0,3.0,1198.0,1763.0
290,671166507850801152,0,0,3.0,390.0,931.0
291,671182547775299584,1,0,4.0,378.0,1193.0
292,671186162933985280,1,0,4.0,241.0,788.0
293,671347597085433856,0,0,15.0,476.0,1031.0
294,671355857343524864,1,0,15.0,119.0,508.0
295,671357843010908160,1,0,15.0,157.0,426.0
296,671362598324076544,0,0,16.0,325.0,1193.0
297,671390180817915904,0,0,18.0,805.0,1513.0
298,671485057807351808,1,0,0.0,253.0,806.0
299,671486386088865792,1,0,0.0,226.0,621.0
300,671488513339211776,0,0,0.0,516.0,1073.0
301,671497587707535361,0,0,1.0,481.0,980.0
302,671504605491109889,1,0,1.0,3866.0,7495.0
303,671511350426865664,0,0,2.0,791.0,1734.0
304,671518598289059840,1,0,2.0,319.0,1010.0
305,671520732782923777,1,0,2.0,582.0,1499.0
306,671528761649688577,1,0,3.0,280.0,896.0
307,671533943490011136,0,0,3.0,631.0,1092.0
308,671536543010570240,1,0,3.0,441.0,1253.0
309,671538301157904385,0,0,3.0,436.0,993.0
310,671542985629241344,1,0,4.0,616.0,1166.0
311,671544874165002241,0,0,4.0,1145.0,2126.0
312,671547767500775424,0,0,4.0,658.0,1444.0
313,671561002136281088,1,0,5.0,7931.0,13679.0
314,671729906628341761,1,0,16.0,4795.0,9119.0
315,671735591348891648,0,0,17.0,819.0,1534.0
316,671743150407421952,1,0,17.0,248.0,779.0
317,671744970634719232,0,0,17.0,841.0,1430.0
318,671763349865160704,0,0,18.0,999.0,1788.0
319,671768281401958400,1,0,19.0,572.0,1269.0
320,671789708968640512,1,0,20.0,3811.0,7527.0
321,671855973984772097,0,0,0.0,502.0,977.0
322,671866342182637568,1,0,1.0,548.0,1191.0
323,671874878652489728,0,0,2.0,601.0,1330.0
324,671879137494245376,0,0,2.0,748.0,1507.0
325,671882082306625538,0,0,2.0,1488.0,3693.0
326,671891728106971137,1,0,3.0,618.0,1415.0
327,671896809300709376,1,0,3.0,4519.0,9016.0
328,672068090318987265,1,0,15.0,564.0,1389.0
329,672082170312290304,0,0,15.0,402.0,1003.0
330,672095186491711488,1,0,16.0,395.0,1063.0
331,672125275208069120,0,0,18.0,1253.0,2578.0
332,672139350159835138,1,0,19.0,792.0,1876.0
333,672160042234327040,1,3,21.0,395.0,918.0
334,672169685991993344,1,0,21.0,408.0,1074.0
335,672205392827572224,0,3,0.0,1270.0,2414.0
336,672222792075620352,1,0,1.0,231.0,833.0
337,672231046314901505,0,0,1.0,1089.0,1956.0
338,672239279297454080,1,0,2.0,347.0,953.0
339,672245253877968896,1,0,2.0,169.0,733.0
340,672248013293752320,1,0,2.0,656.0,1833.0
341,672254177670729728,1,3,3.0,800.0,1515.0
342,672256522047614977,0,0,3.0,1699.0,2999.0
343,672264251789176834,1,0,4.0,383.0,1212.0
344,672267570918129665,1,0,4.0,666.0,1588.0
345,672272411274932228,1,0,4.0,3677.0,6888.0
346,672466075045466113,1,0,17.0,598.0,1447.0
347,672475084225949696,0,0,17.0,770.0,1529.0
348,672481316919734272,1,3,18.0,137.0,757.0
349,672482722825261057,1,0,18.0,665.0,1221.0
350,672488522314567680,1,0,18.0,482.0,1187.0
351,672523490734551040,1,0,21.0,189.0,696.0
352,672538107540070400,0,0,22.0,404.0,1089.0
353,672591271085670400,0,0,1.0,207.0,782.0
354,672591762242805761,1,0,1.0,367.0,1014.0
355,672594978741354496,1,3,1.0,661.0,1411.0
356,672604026190569472,1,0,2.0,445.0,1188.0
357,672609152938721280,0,0,2.0,424.0,1180.0
358,672614745925664768,0,3,3.0,644.0,1302.0
359,672622327801233409,1,3,3.0,542.0,1377.0
360,672640509974827008,1,0,4.0,348.0,1032.0
361,672828477930868736,0,0,17.0,533.0,1343.0
362,672834301050937345,1,0,17.0,623.0,1398.0
363,672877615439593473,1,0,20.0,405.0,1096.0
364,672884426393653248,0,0,21.0,897.0,1661.0
365,672898206762672129,0,3,22.0,459.0,944.0
366,672902681409806336,0,0,22.0,550.0,1452.0
367,672964561327235073,1,0,2.0,701.0,1530.0
368,672968025906282496,1,0,2.0,602.0,1405.0
369,672970152493887488,0,3,2.0,391.0,1019.0
370,672975131468300288,1,3,3.0,1015.0,1813.0
371,672980819271634944,0,0,3.0,1079.0,1930.0
372,672984142909456390,0,0,3.0,593.0,1338.0
373,672988786805112832,1,3,4.0,314.0,1039.0
374,672995267319328768,1,0,4.0,328.0,1001.0
375,672997845381865473,1,0,4.0,786.0,2092.0
376,673148804208660480,0,3,14.0,688.0,1822.0
377,673213039743795200,1,0,18.0,929.0,2410.0
378,673240798075449344,1,0,20.0,798.0,1510.0
379,673270968295534593,1,0,22.0,400.0,1134.0
380,673295268553605120,1,3,0.0,3484.0,8046.0
381,673317986296586240,1,0,1.0,293.0,924.0
382,673320132811366400,1,0,1.0,8705.0,14441.0
383,673342308415348736,0,3,3.0,649.0,1362.0
384,673343217010679808,1,0,3.0,289.0,1038.0
385,673345638550134785,0,0,3.0,1422.0,2700.0
386,673350198937153538,1,0,3.0,229.0,784.0
387,673352124999274496,1,0,4.0,597.0,1761.0
388,673355879178194945,1,0,4.0,652.0,1606.0
389,673359818736984064,1,0,4.0,728.0,1558.0
390,673363615379013632,0,3,4.0,338.0,1088.0
391,673576835670777856,0,0,18.0,613.0,1482.0
392,673580926094458881,1,0,19.0,297.0,882.0
393,673583129559498752,0,0,19.0,403.0,1273.0
394,673612854080196609,1,3,21.0,802.0,1691.0
395,673636718965334016,0,0,22.0,404.0,1194.0
396,673656262056419329,1,3,0.0,265.0,769.0
397,673662677122719744,1,0,0.0,397.0,1339.0
398,673680198160809984,1,0,1.0,521.0,1460.0
399,673686845050527744,1,0,2.0,479.0,1544.0
400,673688752737402881,1,0,2.0,534.0,1325.0
401,673689733134946305,1,0,2.0,700.0,1855.0
402,673697980713705472,0,3,2.0,2165.0,4067.0
403,673700254269775872,0,0,3.0,638.0,1532.0
404,673705679337693185,1,0,3.0,439.0,1337.0
405,673707060090052608,1,3,3.0,434.0,1177.0
406,673708611235921920,1,0,3.0,315.0,1153.0
407,673709992831262724,1,0,3.0,306.0,908.0
408,673711475735838725,1,0,3.0,325.0,1114.0
409,673715861853720576,0,0,4.0,2303.0,3815.0
410,673887867907739649,1,0,15.0,274.0,994.0
411,673906403526995968,0,0,16.0,1799.0,3406.0
412,673919437611909120,0,3,17.0,401.0,1251.0
413,673956914389192708,1,3,20.0,1069.0,2091.0
414,674008982932058114,0,0,23.0,393.0,1297.0
415,674014384960745472,1,0,23.0,714.0,1676.0
416,674019345211760640,1,0,0.0,340.0,1208.0
417,674024893172875264,1,0,0.0,1360.0,1914.0
418,674036086168010753,1,0,1.0,240.0,906.0
419,674038233588723717,1,3,1.0,456.0,1176.0
420,674042553264685056,1,0,1.0,142.0,772.0
421,674045139690631169,0,0,1.0,710.0,1520.0
422,674051556661161984,1,0,2.0,530.0,1564.0
423,674053186244734976,1,0,2.0,1441.0,3576.0
424,674063288070742018,0,0,3.0,2450.0,6769.0
425,674075285688614912,1,0,3.0,316.0,1047.0
426,674082852460433408,1,0,4.0,186.0,804.0
427,674255168825880576,1,0,15.0,619.0,1581.0
428,674262580978937856,1,3,16.0,498.0,1391.0
429,674265582246694913,0,0,16.0,936.0,1766.0
430,674269164442398721,1,0,16.0,255.0,961.0
431,674271431610523648,1,0,16.0,800.0,1682.0
432,674291837063053312,1,0,18.0,6533.0,15817.0
433,674318007229923329,0,3,20.0,570.0,1516.0
434,674372068062928900,0,0,23.0,346.0,931.0
435,674394782723014656,0,0,1.0,635.0,1607.0
436,674410619106390016,0,0,2.0,515.0,1289.0
437,674416750885273600,1,0,2.0,157.0,731.0
438,674422304705744896,1,0,2.0,592.0,1536.0
439,674436901579923456,0,0,3.0,426.0,1198.0
440,674447403907457024,1,3,4.0,393.0,1137.0
441,674468880899788800,1,0,6.0,2275.0,6676.0
442,674632714662858753,0,0,16.0,637.0,1617.0
443,674638615994089473,1,3,17.0,650.0,1806.0
444,674644256330530816,0,0,17.0,311.0,1111.0
